991006577;LAMPARA DE PIE 1XE27 BLANCA INT.CROMO 45cm P16-1FB;2926;SALDOS;2927;SALDOS 30%;0592;MARKAS;21.00;208494.6836;1;01;P16-1FB;LAMPARA DE PIE 1XE27 BLANCA INT.CROMO 45cm P16-1FB;19
991006578;LAMPARA DE PIE 1XE27 NEGRA INT.COBRE 45cm P16-1FN;2926;SALDOS;2927;SALDOS 30%;0592;MARKAS;21.00;208494.6836;1;01;P16-1FN;LAMPARA DE PIE 1XE27 NEGRA INT.COBRE 45cm P16-1FN;20
991006579;VELADOR 1XE27 PANT.BLANCA INT.CROMO18cm P17-1TB;202;Piso y Escritorio;2685;Veladores;0592;MARKAS;21.00;37230.3410;1;01;P17-1TB;VELADOR 1XE27 PANT.BLANCA INT.CROMO18cm P17-1TB;21
991006580;VELADOR 1XE27 PANT.NEGRA  INT.COBRE 18cm P17-1TN;202;Piso y Escritorio;2685;Veladores;0592;MARKAS;21.00;12419.2625;0;01;P17-1TN;VELADOR 1XE27 PANT.NEGRA  INT.COBRE 18cm P17-1TN;22
991006581;VELADOR 1XE27 BLANCO PANT.METAL CALADO 22cm P15-1T;202;Piso y Escritorio;2685;Veladores;0592;MARKAS;21.00;69081.1421;1;01;P15-1T;VELADOR 1XE27 BLANCO PANT.METAL CALADO 22cm P15-1T;18
991006582;TUBO CIRC.  22/32W L.DIA;147;Tubos;1971;Tubo Circular;0290;Y.L.X.;21.00;8307.4365;0;01;157354;TUBO CIRC.  22/32W L.DIA;
991006583;DESPACHO 16001IC04163007L;2241;Seguridad;2842;Discontinuos seguridad;0981;DAHUA;21.00;0.0168;0;01;16001IC04163007L;DESPACHO 16001IC04163007L;0                                                  
991006584;DESPACHO 17001IC04104856T;2241;Seguridad;2842;Discontinuos seguridad;0981;DAHUA;21.00;0.0168;0;01;17001IC04104856T;DESPACHO 17001IC04104856T;0                                                  
991006585;DESPACHO 17001IC04104895W;2241;Seguridad;2842;Discontinuos seguridad;0981;DAHUA;21.00;0.0168;0;01;17001IC04104895W;DESPACHO 17001IC04104895W;0                                                  
991006586;TIRA DE LED 5050/60 5MTS 24VOL LUZ DIA 6000K IP66;211;Tiras de led y bañadores;2708;Sumergible IP68;0980;MACROLED;21.00;40083.0650;1;01;CW-B300-FW24-IP66;TIRA DE LED 5050/60 5MTS 24VOL LUZ DIA 6000K IP66;67
991006587;FRENTE DE PORTERO IP VTO2111D-WP  WI-FI C/LECTOR RFID;2778;Porteros;2780;Unifamiliares con imagen;0981;DAHUA;21.00;0.0000;1;01;VTO2111D-WP;FRENTE DE PORTERO IP VTO2111D-WP  WI-FI C/LECTOR RFID;0                                                  
991006588;SENSOR DE ROTURA DE VIDRIO INALAMBRICO;2810;Alarmas;2834;Accesorios alarmas;0993;DSC;21.00;213980.4804;0;01;PG9922;SENSOR DE ROTURA DE VIDRIO INALAMBRICO;0                                                  
991006589;PANEL RECT.LED 45W 3000K PANEL LED R45/830;200;Techo;2673;Embutidos en Techo;0225;LUMENAC;21.00;8943.4488;0;01;PANEL LED R 45/830;PANEL RECT.LED 45W 3000K PANEL LED R45/830;14
991006590;ARRANQ.ESTR.TRIANG.150HP MC1-ET-150;2592;Arranques para motores;2594;Estrella triángulo;0315;MONTERO;21.00;0.0000;0;01;MC1ET150;ARRANQ.ESTR.TRIANG.150HP MC1-ET-150;
991006591;CAMARA HDCVI DOMO 2.1MPX IR 50M WDR MIC;2808;Cámaras;2816;1080P;0981;DAHUA;21.00;121578.4647;0;01;HAC-HDW2221EM-A;HAC-HDW2221EM-A - CAMARA HDCVI DOMO 2.1MPX IR 50M WDR MIC;0                                                  
991006592;GUARD.MAGNET.OPT.3x25 A.  50kA GV3L25;2566;Guardamotores;2569;Guardamotores magnéticos;1006;SCHNEIDER;21.00;0.0000;0;01;GV3L25;GUARD.MAGNET.OPT.3x25 A.  50kA GV3L25;
991006593;RELE SOBREINT 5-60A-220VCA REARME AUTO LT4760M7S;2616;Reles/ reles de seguridad;2619;Reles de seguridad;1006;SCHNEIDER;21.00;0.0000;0;01;LT4760M7S;RELE SOBREINT 5-60A-220VCA REARME AUTO LT4760M7S;
991006594;PUNTERA TUB.AISLADA CTN  0.50 BLANCO 0,50 MM2;165;Terminales;1216;Terminales e identificación;0038;FUSSE-LCT;0.00;0.0000;0;01;;PUNTERA TUB.AISLADA CTN  0.50 BLANCO 0,50 MM2;
991006595;CONT. AUX. LATERAL HKS4-11;2566;Guardamotores;2567;Accesorios guardamotores;0069;ABB;21.00;0.0000;0;01;HKS411;CONT. AUX. LATERAL HKS4-11;
991006596;GAB. EST.  450x 600x150   9157 C/ CONTRAF. Y ACCES.;182;Cajas metálicas;1229;Gabinetes metálicos estancos;0397;GEN ROD;21.00;0.0000;0;01;9157ACC;GAB. EST.  450x 600x150   9157 C/ CONTRAF. Y ACCES.;
991006597;GAB. EST.  450x 600x300  9304 C/ CONTRAF.Y ACC.;182;Cajas metálicas;1229;Gabinetes metálicos estancos;0397;GEN ROD;21.00;0.0000;0;01;9304ACC;GAB. EST.  450x 600x300  9304 C/ CONTRAF.Y ACC.;
991006598;TOMA EMP. 16A 2P+T 220V IP67 PKY16F723;2912;Fichas industriales.;2913;Fichas y bases  16A;1006;SCHNEIDER;21.00;30561.8938;0;01;PKY16F723;TOMA EMP. 16A 2P+T 220V IP67 PKY16F723;
991006599;CONTACTOR TETRAP. 115A 220VCA   LC1D115004M7;2526;Contactores;2528;Contactores tripolares;1006;SCHNEIDER;21.00;4035515.1756;1;01;LC1D115004M7;CONTACTOR TETRAP. 115A 220VCA   LC1D115004M7;
991006600;ALUMBRADO PUBLICO DE LED 120W 5700K HEFESTO VC48;204;Vial;2692;Luminarias;1005;I-LED;21.00;0.0000;1;01;HEFESTO VC48;ALUMBRADO PUBLICO DE LED 120W 5700K HEFESTO VC48;70
991006601;MOD.EXP.LOGO AM2 2EA   6ED1055-1MA00-0BA2;2586;PLC/ Reles programables;2589;Logo;0418;SIEMENS;21.00;470135.8200;1;01;100323887;MOD.EXP.LOGO AM2 2EA   6ED1055-1MA00-0BA2;
991006602;LAMP.LED 11W E27 C/SENSOR  HD-B06;161;Lámparas;2646;* Led- Varios;0065;SECUEN;10.50;41934.2612;1;01;HD-B06;LAMP.LED 11W E27 C/SENSOR  HD-B06;
991006603;LAMP.LED 11W E27 C/SENSOR  HD-P08;161;Lámparas;2646;* Led- Varios;0065;SECUEN;10.50;41934.2612;1;01;HD-P08;LAMP.LED 11W E27 C/SENSOR  HD-P08;
991006604;CAMARA IP 360° 5MPX 25FPS POE;2808;Cámaras;2823;IP;0981;DAHUA;21.00;370358.0705;0;01;IPC-EB5500;IPC-EB5500 - CAMARA IP 360° 5MPX 25FPS POE;0                                                  
991006605;LAMP.BIPIN LED G4 12V. 2W 6500K;161;Lámparas;2645;* Led- Bipin;0270;DLM;10.50;4746.5275;1;01;;LAMP.BIPIN LED G4 12V. 2W 6500K;
991006606;LAMP.BIPIN LED G4 12V. 2W 3000K;161;Lámparas;2645;* Led- Bipin;0270;DLM;10.50;4746.5275;1;01;;LAMP.BIPIN LED G4 12V. 2W 3000K;
991006607;TAPA PARA BORNE PORTAFUSIBLE KUF10;114;Fusibles y bases;2562;Bases NH;0095;BAW;21.00;0.0000;0;01;EPF;TAPA PARA BORNE PORTAFUSIBLE KUF10;
991006608;BORNE PORTAFUSIBLE  5X20 KUF10;114;Fusibles y bases;2562;Bases NH;0095;BAW;21.00;0.0000;1;01;KUF10;BORNE PORTAFUSIBLE  5X20 KUF10;
991006609;TENSOR 1/2" CORTO U c/guardacabo y dobl.tuerca;2743;Conectividad Wireless;2771;Accesorios para antenas;0803;TORRESUR;21.00;507.5407;1;01;TENSOR 1/2 CORTO;TENSOR 1/2" CORTO U c/guardacabo y dobl.tuerca;5
991006610;ESTRELLA ESTABILIZ.S/ACCES.P/TORRE TS3512;2743;Conectividad Wireless;2771;Accesorios para antenas;0803;TORRESUR;21.00;5502.4569;1;01;TS3512;ESTRELLA ESTABILIZ.S/ACCES.P/TORRE TS3512;14
991006611;DISCO RIGIDO 1000GB SEAGATE HD1TB-ST;2809;Equipos de grabación;2828;Almacenamiento;0981;DAHUA;10.50;107450.2000;0;01;;DISCO RIGIDO 1000GB SEAGATE HD1TB-ST;0                                                  
991006612;APLIQUE1 LUZ GU10 PLATIL KONUS;201;Pared;2679;Apliques;0291;CANDIL;21.00;23498.3177;1;01;C100/1 PLATIL;Aplique 1 luz GU10 platil konus ;34
991006613;APLIQUE 2 LUCES GU10 PLATIL KONUS;201;Pared;2679;Apliques;0291;CANDIL;21.00;34577.5947;1;01;C100/2 PLATIL;Aplique 2 luces GU10 platil konus ;35
991006614;APLIQUE 3 LUCES GU10 PLATIL KONUS;201;Pared;2679;Apliques;0291;CANDIL;21.00;54051.2410;1;01;C100/3 PLATIL;Aplique 3 luces GU10 platil konus ;36
991006615;APLIQUE 1LUZ GU10 BLANCO KONUS;201;Pared;2679;Apliques;0291;CANDIL;21.00;19784.6699;1;01;C100/1BCO.;Aplique dicroica GU10 de pared blanco konus ;37
991006616;APLIQUE 2 LUCES GU10 BLANCO KONUS;201;Pared;2679;Apliques;0291;CANDIL;21.00;32568.7169;1;01;C100/2BCO.;Aplique 2 luces GU10 blanco konus ;38
991006617;APLIQUE 3 LUCES GU10 BLANCO KONUS;201;Pared;2679;Apliques;0291;CANDIL;21.00;52657.6866;1;01;C100/3BCO.;Aplique 3 luces GU10 blanco konus ;39
991006618;PLAFON REDONDO BICOLOR 18W+6W LED 6500K;200;Techo;2672;Plafones;0549;ILUMROS;21.00;37689.4478;0;01;PLAFON R 18+6W;PLAFON REDONDO BICOLOR 18W+6W LED 6500K;65
991006619;PLAFON CUADRADO BICOLOR 18W+6W LED 6500K;200;Techo;2672;Plafones;0549;ILUMROS;21.00;5176.0071;0;01;PLAFON C 18+6W;PLAFON CUADRADO BICOLOR 18W+6W LED 6500K;64
991006620;TOMA AEREO 16A 2P+T 220V IP67 PKF16M723;2912;Fichas industriales.;2913;Fichas y bases  16A;1006;SCHNEIDER;21.00;33029.6836;1;01;PKF16M723;TOMA AEREO 16A 2P+T 220V IP67 PKF16M723  ;
991006621;MODULO LINEAL DE 7 PLAFONES 26W LED 4000K BCO.NUOVO BINARIO ARA126L;200;Techo;2672;Plafones;0177;TICAR - LUCCIOLA;21.00;90750.3576;0;01;NUOVO BINARIO;MODULO LINEAL DE 7 PLAFONES 26W LED 4000K BCO.NUOVO BINARIO ARA126L;1000
991006622;PLAFON C/ACRILICO 26W LED 4000K NUOVO BINARIO ARA126L;200;Techo;2672;Plafones;0177;TICAR - LUCCIOLA;21.00;12964.3363;0;01;ARA126L;PLAFON C/ACRILICO 26W LED 4000K NUOVO BINARIO ARA126L;1000
991006623;FUENTE ALIMENTACION 12V 3AMP DAHUA;2808;Cámaras;2825;Accesorios cámaras;0981;DAHUA;21.00;18130.7489;0;01;F12-DVR;F12-DVR - FUENTE ALIMENTACION 12V 3AMP DAHUA;0                                                  
991006624;MOT.REF.EXT.4CV 3000 RPM T100 1LE0 100267868;142;Motores;1841;Motores Trifásicos;0418;SIEMENS;10.50;1242151.2981;1;01;100267868;MOT.REF.EXT.4CV 3000 RPM T100 1LE0 100267868;
991006625;MOT.REF.EXT.3CV 3000 RPM T90 1LE0 100267867;142;Motores;1841;Motores Trifásicos;0418;SIEMENS;10.50;998357.3125;1;01;100267867;MOT.REF.EXT.3CV 3000 RPM T90 1LE0 100267867;
991006626;INSERTO DE CONTACTOS HC-A03-I-UT-F 1585223;2912;Fichas industriales.;2917;Fichas y bases p/comando;0362;PHOENIX CONTACT;21.00;29067.4208;1;01;1585223;INSERTO DE CONTACTOS HC-A03-I-UT-F 1585223;
991006627;DOMO PTZ IP  4MPX ZOOM 30X HIGH SPEED IR H.265 IVS AUTO TRACKING;2808;Cámaras;2822;PTZ;0981;DAHUA;21.00;1579590.8700;0;01;SD59430U-HN;SD59430U-HN - DOMO PTZ IP  4MPX ZOOM 30X HIGH SPEED IR H.265 IVS AUTO TRACKING;0                                                  
991006628;PINZA AMPEROMETRICA 1000A PM1000B;2499;Inst. medición portátiles;2502;Pinza amperométrica;0658;NICOM;21.00;0.0000;0;01;;PINZA AMPEROMETRICA 1000A PM1000B;
991006629;MEDIDOR DE INDUCT. CAPAC. DM6243;2499;Inst. medición portátiles;2501;Multímetro;0658;NICOM;10.50;69283.5000;0;01;DM6243;MEDIDOR DE INDUCT. CAPAC. DM6243;
991006630;DESTORNILLADOR  1000V;1666;Herramientas de mano;1056;Destornilladores;0429;BAHCO;21.00;15416.5752;1;01;815IEC-1-100;Destornillador 1000V;
991006631;DESTORNILLADOR  1000V;1666;Herramientas de mano;1056;Destornilladores;0429;BAHCO;21.00;15416.5752;1;01;815IEC-2-150;Destornillador 1000V;
991006632;PANEL DE ALARMAS 8 ZONAS EXPANDIBLE A 128 ZONAS;2810;Alarmas;2830;Centrales.;0993;DSC;21.00;429324.6980;0;01;HS2128 NEO;HS2128 NEO PANEL DE ALARMAS 8 ZONAS EXPANDIBLE A 128 ZONAS;0                                                  
991006633;KIT 1832/1555 + LC100+ SIRENA INT SIP-100 + BATERIA + TRAFO + GABINETE PVC O METAL;2810;Alarmas;2830;Centrales.;0993;DSC;21.00;228729.3085;1;01;KIT1832/1555;KIT 1832/1555 + LC100+ SIRENA INT SIP-100 + BATERIA + TRAFO + GABINETE PVC O METAL  ;0                                                  
991006634;CABLEC.C/ADH.TRANS. P/ LED .20x10  x Tramo;2880;Cablecanal;2898;Inactivos Cablecanal;0111;HOYOS;21.00;172.6127;0;01;20X10LED;CABLEC.C/ADH.TRANS. P/ LED .20x10  x Tramo;
991006635;COLGANTE POLICARB.PRISMATICO 45mm VENECIA E27;206;Industria;2711;Colgantes Industriales;0639;BAEL;21.00;98735.6748;1;01;VENECIA E27;COLGANTE POLICARB.PRISMATICO 45mm VENECIA E27;9
991006636;SENS.IND  E2AM18KS08WPB12M PNP NO M18;2571;Límites de carrera/ sensores;2573;Inductivos;0366;OMRON;10.50;0.0000;0;01;E2AM18KS08WPB1;SENS.IND  E2AM18KS08WPB12M PNP NO M18;
991006637;XVR 5 CANALES 3-BRID (ANALOGICO, HDCVI E IP) 4 CH ANALOG +  2CH;2809;Equipos de grabación;2826;DVR y HCVR - Analogicos;0981;DAHUA;21.00;92114.5170;0;01;XVR4104C-S5;CYGNUS - XVR4104C-S5 - XVR 5 CANALES 3-BRID (ANALOGICO, HDCVI E IP) 4 CH ANALOG +  2CH;0                                                  
991006638;XVR4108-S5--XVR 10 CANALES 3-BRID (ANALOGICO, HDCVI E IP) 8 CH ANALOG +  4CH;2809;Equipos de grabación;2826;DVR y HCVR - Analogicos;0981;DAHUA;21.00;106862.2632;0;01;XVR4108-S5;CYGNUS - XVR4108-S5 - XVR 10 CANALES 3-BRID (ANALOGICO, HDCVI E IP) 8 CH ANALOG +  4CH;0                                                  
991006639;XVR 18 CANALES  3-BRID (ANALOGICO, HDCVI E IP) 16 CH ANALOG + 2 IP;2809;Equipos de grabación;2826;DVR y HCVR - Analogicos;0981;DAHUA;21.00;229600.5613;0;01;XVR4116-S5;CYGNUS - XVR4116-S5- XVR 18 CANALES  3-BRID (ANALOGICO, HDCVI E IP) 16 CH ANALOG + 2 IP;0                                                  
991006640;FAROL C/MENSULA DE RIZO NEGRO;209;Jardín y Exterior;2696;Faroles;0207;F.W.;21.00;95374.9673;1;01;N30/R;Farol c/mensula de rizo negro;237
991006641;COLGANTE C/TULIPA ESFERA CROMO 4 LUC.X5W LED;200;Techo;2676;Colgantes;0287;DABOR;21.00;313715.3573;1;01;VITORIA;Colgante c/tulipa esfera cromo 4 luc.x5W led;189
991006642;REC22-12-BAT.PLOMO ACIDO CICLO PROF.12V 22A;133;Baterías;1700;Baterías Elect. Absorb.;0054;YUASA;21.00;375832.6979;1;01;REC22-12;REC22-12-BAT.PLOMO ACIDO CICLO PROF.12V 22A;
991006643;FRENTE ANTIVANDALICO TECLADO IP-TI-K-T;2773;Centrales telefónicas.;2777;Accesorios centrales;0389;SURIX;10.50;933299.7960;0;01;IP-TI-K-T;FRENTE ANTIVANDALICO TECLADO IP-TI-K-T;
991006644;ROUTER TL-MR3420 MODEM 3G 4G 300MB;2743;Conectividad Wireless;2765;Routers WiFi;0927;TP LINK;10.50;115472.5000;0;01;TL-MR3420;ROUTER TL-MR3420 MODEM 3G 4G 300MB;0000
991006645;CABLE USB LOGO! 100017722;2586;PLC/ Reles programables;2589;Logo;0418;SIEMENS;21.00;0.0000;1;01;100017722;CABLE USB LOGO! 100017722;
991006646;TIRA ZACK ROTULADA  ZB5  1050033;123;Identificaciones;1219;Identificación;0362;PHOENIX CONTACT;21.00;4557.0751;1;01;1050033;TIRA ZACK ROTULADA  ZB5  1050033;
991006647;BATERIA PACK UPS APC SRT192BP2;1;GENERAL;1;GENERAL;0257;APC;21.00;0.0000;1;01;SRT192BP2;BATERIA PACK UPS APC SRT192BP2 ;
991006648;MULTIMETRO DIG. TS 33C;2499;Inst. medición portátiles;2501;Multímetro;0909;PRONEXT;21.00;36166.1982;0;01;TS33C;MULTIMETRO DIG. TS 33C;
991006649;PINZA AMPEROMETRICA TS MT87;2499;Inst. medición portátiles;2502;Pinza amperométrica;1087;GRALF;10.50;14658.2583;1;01;TSMT87;PINZA AMPEROMETRICA TS MT87;
991006650;TERMOMETRO INFRARROJO TS TE380;2499;Inst. medición portátiles;2507;Termómetro;0909;PRONEXT;21.00;75048.4350;0;01;TSTE380;TERMOMETRO INFRARROJO TS TE380;
991006651;TENSOR 3/8;2743;Conectividad Wireless;2771;Accesorios para antenas;0803;TORRESUR;21.00;275.0111;1;01;TENSOR 1/2 CORTO;TENSOR 3/8;4
991006652;GRILLETE DEL 8;2743;Conectividad Wireless;2771;Accesorios para antenas;0803;TORRESUR;21.00;118.5007;1;01;GRILL. 8;GRILLETE DEL 8;6
991006653;ANCL. 12 - ANCLAJE DEL 12;2743;Conectividad Wireless;2771;Accesorios para antenas;0803;TORRESUR;21.00;382.3324;1;01;ANCL. 12;ANCL. 12 - ANCLAJE DEL 12;2
991006654;ESTRELLA TS168 GALV.;2743;Conectividad Wireless;2771;Accesorios para antenas;0803;TORRESUR;21.00;3588.5588;1;01;TS168;ESTRELLA TS168 GALV.;13
991006655;BULON CAL.8.8  1/2 X 4 1/2;2743;Conectividad Wireless;2771;Accesorios para antenas;0803;TORRESUR;21.00;53.6607;1;01;BULON;BULON CAL.8.8  1/2 X 4 1/2;11
991006656;BULON CAL.8.8  1/2 X 2 1/2;2743;Conectividad Wireless;2771;Accesorios para antenas;0803;TORRESUR;21.00;33.5379;1;01;BULON;BULON CAL.8.8  1/2 X 2 1/2;10
991006657;T HIERRO U TS 168;2743;Conectividad Wireless;2771;Accesorios para antenas;0803;TORRESUR;21.00;561.2014;1;01;T HIERRO;T HIERRO U TS 168;12
991006658;BASE Hº Aº  TS168;2743;Conectividad Wireless;2771;Accesorios para antenas;0803;TORRESUR;21.00;601.4469;1;01;BASE;BASE Hº Aº  TS168;8
991006659;TRAMO TS16/8 GALV.;2743;Conectividad Wireless;2771;Accesorios para antenas;0803;TORRESUR;21.00;3552.7850;1;01;TS 16/8;TRAMO TS16/8 GALV.;1
991006660;CAMARA IPC BULLET STARLIGH 2MPX H.265 IR PoE IVS ZOOM 4X WDR;2808;Cámaras;2823;IP;0981;DAHUA;21.00;415530.0809;0;01;IPCHFW5231EP-Z;IPCHFW5231EP-Z - CAMARA IPC BULLET STARLIGH 2MPX H.265 IR PoE IVS ZOOM 4X WDR;0                                                  
991006661;SWITCH CORE CCTV PROFESIONAL MODULAR 24 PUERTOS;2742;Conectividad.;2761;Switchs;1119;CYGNUS ELECTRONICS;21.00;1178379.5540;0;01;CYGNUS S7024-420;CYGNUS S7024-420 - SWITCH CORE CCTV PROFESIONAL MODULAR 24 PUERTOS;0                                                  
991006662;DVR DH XVR4232AN 32 CANALES 720P/1080N H265;2809;Equipos de grabación;2826;DVR y HCVR - Analogicos;0981;DAHUA;21.00;0.0000;0;01;XVR4232AN;DVR DH XVR4232AN 32 CANALES 720P/1080N H265 ;0                                                  
991006663;TIRA 5 mts 2835 de 60 LED X MTS.12W 2700K IP20  WW-C300-FW12-IP20;211;Tiras de led y bañadores;2706;Interior IP20;0980;MACROLED;21.00;20597.8905;1;01;WW-C300-FW12-IP20;TIRA 5 mts 2835 de 60 LED X MTS.12W 2700K IP20  WW-C300-FW12-IP20;57
991006664;ARAÑA 5 LUCES E27 CROMO C/PANTALLA GRIS F40-5B;200;Techo;2671;Arañas;0592;MARKAS;21.00;56938.6876;0;01;F40-5B;ARAÑA 5 LUCES E27 CROMO C/PANTALLA GRIS F40-5B;31
991006665;SECCION.BAJ.CARG. 4X630A OT630E04P;2555;Seccionadores y conmutadoras;2556;Rotativos sin porta fusible;0069;ABB;10.50;1621733.6164;1;01;OT630E04P;SECCION.BAJ.CARG. 4X630A OT630E04P;802
991006666;NETWORK DECODER 4k UHD 144ch en D1 9x HDMI;2809;Equipos de grabación;2827;NVR - IPs;0981;DAHUA;21.00;4307209.9041;1;01;NVD0905DH-4K;NETWORK DECODER 4k UHD 144ch en D1 9x HDMI;0                                                  
991006667;DOMO PTZ IP STARLIGHT 2MPX ZOOM 30X HIGH SPEED IR H.265 IVS AUTOTRAKING;2808;Cámaras;2822;PTZ;0981;DAHUA;21.00;1162655.1200;0;01;SD59230U-HNI;SD59230U-HNI - DOMO PTZ IP STARLIGHT 2MPX ZOOM 30X HIGH SPEED IR H.265 IVS AUTOTRAKING;0                                                  
991006668;NKB1000 TECLADO DAHUA IP / RS485 / RS422 / USB;2809;Equipos de grabación;2829;Accesorios DVRs;0981;DAHUA;21.00;371096.6424;0;01;;NKB1000 TECLADO DAHUA IP / RS485 / RS422 / USB;0                                                  
991006669;CYGNUS 8 PORT MODULE SFP FIBER;2742;Conectividad.;2761;Switchs;1119;CYGNUS ELECTRONICS;21.00;261835.6510;0;01;CYGNUS S7024-8F;CYGNUS S7024-8F - CYGNUS 8 PORT MODULE SFP FIBER;0                                                  
991006670;CYGNUS 8 PORT MODULE RJ45;2742;Conectividad.;2761;Switchs;1119;CYGNUS ELECTRONICS;21.00;261835.6510;0;01;CYGNUS S7024-8T;CYGNUS S7024-8T - CYGNUS 8 PORT MODULE RJ45;0                                                  
991006671;CAMARA IPC MINIDOMO ANTIVANDALICO 1MPX IR PoE ZOOM 4x WDR;2808;Cámaras;2823;IP;0981;DAHUA;21.00;192123.9936;0;01;IPCHDBW2101R-Z;IPCHDBW2101R-Z - CAMARA IPC MINIDOMO ANTIVANDALICO 1MPX IR PoE ZOOM 4x WDR;0                                                  
991006672;ARAÑA ALDO 5 LUCES X40W E14;200;Techo;2671;Arañas;0939;COLOR CALIDO;21.00;0.0000;1;01;286;Araña Aldo 5 luces 40W E14;15
991006673;ARAÑA DISEÑO 5 LUCES E14 294;200;Techo;2671;Arañas;0939;COLOR CALIDO;21.00;0.0000;1;01;294;ARAÑA DISEÑO 5 LUCES E14 294;17
991006674;VELADOR ALDO 1X40W E14  JU1101-7;202;Piso y Escritorio;2685;Veladores;0939;COLOR CALIDO;21.00;4058.7504;0;01;JU1101-7;VELADOR ALDO 1X40W E14  JU1101-7;1000
991006675;VELADOR DISEÑO 1X40W E14 JU1101-9;202;Piso y Escritorio;2685;Veladores;0939;COLOR CALIDO;21.00;4199.2072;0;01;JU1101-9;VELADOR DISEÑO 1X40W E14 JU1101-9;18
991006676;COLGANTE ELECTRO 3X60W E27 50cm JU1601-3;200;Techo;2676;Colgantes;0939;COLOR CALIDO;21.00;6500.1038;0;01;JU1601-3;COLGANTE ELECTRO 3X60W E27 50cm JU1601-3;1000
991006677;COLGANTE ELECTRO 4X60W E27 80cm JU1602-4;200;Techo;2676;Colgantes;0939;COLOR CALIDO;21.00;12587.1233;0;01;JU1602-4;COLGANTE ELECTRO 4X60W E27 80cm JU1602-4;1000
991006678;PLAFO9N ALFA LED 3X36WY 2X24W 4000K 2064;200;Techo;2672;Plafones;0939;COLOR CALIDO;21.00;25583.0794;0;01;2064;PLAFON ALFA LED 3X36WY 2X24W 4000K 2064;21
991006679;MULTIMETRO DIGITAL LAPIZ MT1630 IPK01630;2499;Inst. medición portátiles;2501;Multímetro;0491;ZURICH;10.50;73204.3991;0;01;IPK01630;MULTIMETRO DIGITAL LAPIZ MT1630 IPK01630;
991006680;RACOR CANO FLEX/CAJA 16mm.;174;Caños;2156;Caños PVC rígidos - accesorios;0447;GEWISS;21.00;3944.9375;1;01;WT03316;RACOR CANO FLEX/CAJA 16mm.   RECRDM16;
991006681;TUBO RIGIDO HDX 20mm x mtr;174;Caños;1827;Caños PVC rigido;0397;GEN ROD;21.00;3640.2189;1;01;TR20HDX;Tubo rígido HDX 20mm x mtr ;
991006682;TUBO RIGIDO HDX 25mm x mtr;174;Caños;1827;Caños PVC rigido;0397;GEN ROD;21.00;4689.2964;1;01;TR25HDX;Tubo rígido HDX 25mm x mtr ;
991006683;CONECTOR P/TUBO HDX 20mm;174;Caños;2156;Caños PVC rígidos - accesorios;0397;GEN ROD;21.00;665.8778;1;01;CTR20HDX;Conector para tubo HDX 20mm ;
991006684;CONECTOR P/TUBO HDX 25mm;174;Caños;2156;Caños PVC rígidos - accesorios;0397;GEN ROD;21.00;1421.3143;1;01;CTR25HDX;Conector para tubo HDX 25mm ;
991006685;UNION P/TUBO HDX 20mm;174;Caños;2156;Caños PVC rígidos - accesorios;0397;GEN ROD;21.00;644.3206;1;01;UTR20HDX;Unión para tubo HDX 20mm ;
991006686;UNION P/TUBO HDX 25mm;174;Caños;2156;Caños PVC rígidos - accesorios;0397;GEN ROD;21.00;1315.4318;1;01;UTR25HDX;Unión para tubo HDX 25mm;
991006687;CURVA P/TUBO HDX 20mm;174;Caños;2156;Caños PVC rígidos - accesorios;0397;GEN ROD;21.00;1644.7939;1;01;VTR20HDX;Curva para tubo HDX 20mm ;
991006688;CURVA P/TUBO HDX 25mm;174;Caños;2156;Caños PVC rígidos - accesorios;0397;GEN ROD;21.00;2381.8893;1;01;VTR25HDX;Curva para tubo HDX 25mm ;
991006689;GRAMPA P/FIJAR TUBO HDX 20mm;174;Caños;2156;Caños PVC rígidos - accesorios;0397;GEN ROD;21.00;702.4789;1;01;GRA20HDX;Grampa para fijar tubo HDX 20mm ;
991006690;GRAMPA P/FIJAR TUBO HDX 25mm;174;Caños;2156;Caños PVC rígidos - accesorios;0397;GEN ROD;21.00;846.2428;1;01;GRA25HDX;Grampa para fijar tubo HDX 25mm ;
991006691;CAJA EMB.RECTANG.HDX;121;Cajas plásticas.;1174;Cajas PVC;0397;GEN ROD;21.00;1873.5068;1;01;02220HDX;Caja embutir rectangular HDX ;
991006692;CAJA EMB.OCTOG.CHICA HDX;121;Cajas plásticas.;1174;Cajas PVC;0397;GEN ROD;21.00;1873.5068;1;01;02221HDX;Caja embutir octogonal chica con oreja plástica HDX;
991006693;CAJA EMB.OCTOG.GRANDE HDX;121;Cajas plásticas.;1174;Cajas PVC;0397;GEN ROD;21.00;3501.9447;1;01;02222HDX;Caja embutir octogonal grande HDX ;
991006694;CAJA EMB.CUADR.10X10 HDX;121;Cajas plásticas.;1174;Cajas PVC;0397;GEN ROD;21.00;4496.5605;1;01;02223HDX;Caja embutir cuadrada 10x10 HDX ;
991006695;CAJA EMB.MIGNON HDX;121;Cajas plásticas.;1174;Cajas PVC;0397;GEN ROD;21.00;1873.5068;1;01;02224HDX;Caja embutir mignón HDX;
991006696;BALIZA DE BAJA INTENSIDAD MODELO 810;2743;Conectividad Wireless;2771;Accesorios para antenas;0803;TORRESUR;21.00;4540.9688;1;01;MODELO 810;BALIZA DE BAJA INTENSIDAD MODELO 810;0
